dev_coding_hours,caffeine_intake_mg,distractions,sleep_duration_hours,code_commits,issues_reported,mental_effort_score,task_completion_status,ai_tool_usage_hours
5.817977922,593,2,8.777200876,6,0,2.342963708,1,1.9321
4.63728558,47,2,8.390932258,3,0,4.865263888,0,1.0554
6.454544905,535,3,6.851451335,6,2,1.51069523,0,2.4203
2.792627994,589,2,6.708451201,2,2,3.902193396,0,1.6632
5.750068557,628,4,7.875743336,8,3,1.588007219,0,1.9808
2.360927752,558,5,8.319136533,3,0,3.400078779,1,0.7195
5.184948273,608,4,7.893622744,3,0,3.64403223,0,0.768
6.510041868,601,6,8.522345708,0,0,4.156700749,0,1.1859
7.618284319,594,1,5.907221901,3,0,2.36202012,1,2.5683
6.063040829,311,2,6.68230439,3,1,8.783970255,1,1.01
4.156262345,443,2,3.555836551,4,2,1.50311357,0,2.0264
5.337073359,601,4,6.669378631,9,0,5.205368164,1,1.0093
7.08784,561,6,3.631890282,4,0,4.192350975,1,1.7256
6.501752418,560,5,8.903681065,3,2,5.060797902,1,1.3855
3.710036591,426,2,5.566304611,5,4,1.692269409,0,1.2963
6.184888441,500,2,7.632527713,7,0,6.192160106,0,0.9852
3.664701539,105,1,6.519024013,1,1,5.397913528,1,2.1699
5.755592935,240,3,5.789589658,9,1,4.013037272,1,1.939
3.242279646,130,1,5.128647196,2,1,4.4473014,1,1.9524
5.338596627,358,6,6.379761657,3,0,4.717966799,1,1.4294
3.118858702,485,1,5.508139716,7,0,1.163186754,1,1.324
3.84890557,488,1,7.821617209,7,2,4.106301416,0,2.5254
6.663053361,579,4,6.292453652,10,2,4.90902452,1,1.1647
4.629985673,459,3,6.694357773,8,0,4.825203368,0,1.7666
3.645063395,234,3,5.949648409,4,2,5.370517699,1,1.9007
7.93105939,549,3,6.704119151,8,2,5.102206439,1,1.5011
5.87392016,498,2,3.11002636,8,0,2.964143821,1,1.7242
4.993760093,294,5,9.465319115,7,0,5.880175782,0,0.9666
5.774312127,451,3,7.926594502,6,0,4.628335025,1,1.6175
3.559630854,377,2,8.840112937,4,0,5.208893562,1,1.6682
2.167862522,607,2,7.434586382,2,1,2.678989009,1,2.0338
2.280264834,600,0,8.269414834,9,2,2.217851109,0,1.9563
4.304746408,178,2,7.292621772,3,4,4.830496268,0,1.7167
2.133671065,599,2,8.577749039,5,0,4.310553604,0,2.2808
5.553940765,351,3,5.582846799,2,3,3.611155403,0,1.6061
6.416405474,624,3,3.035690329,1,0,4.720695312,0,1.6239
4.072500045,375,1,5.396578796,2,0,4.350067748,0,1.4526
3.610198367,447,0,6.566414585,7,0,2.09126068,1,2.1604
6.712465997,338,0,6.400189069,0,2,6.094122184,1,0.8557
5.841911572,369,1,3.729868532,4,0,0.688704859,1,1.1656
4.790529253,123,1,9.190475939,5,0,6.564797634,1,1.3008
3.798807547,576,3,7.677137027,9,3,4.127569581,1,1.8918
7.958246187,273,0,6.120286243,7,1,1.95448077,1,1.334
8.900893557,560,2,6.023130902,6,1,2.585067194,0,1.7946
5.238928031,457,3,5.960042994,7,0,4.339593177,1,1.4692
6.58754516,528,2,7.78706886,3,0,5.866507522,1,1.2315
5.428161553,505,2,7.377249681,5,2,5.059292722,1,1.233
6.394270916,590,3,4.21144059,1,2,5.877421101,1,1.3972
6.508696477,593,3,9.488622593,2,0,4.025391132,0,1.442
4.310086256,349,2,6.356731919,4,2,10.13179616,0,4.1873
4.2390468,577,1,6.892078382,4,0,6.279326148,1,2.3101
5.042714073,609,3,6.143366614,3,1,2.817089703,0,4.5117
3.414439325,193,1,6.860934985,8,0,4.399696893,0,1.4782
4.182184791,604,1,8.716631955,4,0,4.616860558,1,0.8731
5.614117575,601,2,8.855857328,4,1,6.372614581,1,1.883
6.762934935,437,3,7.899903182,6,2,2.276276979,1,1.4704
3.15865808,482,1,9.104291529,6,0,6.520682378,0,2.3899
8.997729957,551,5,8.28539891,7,4,3.486507573,0,4.1005
6.687464772,464,5,6.839814883,0,0,2.319145138,1,2.0394
3.584110125,493,3,9.882424074,1,0,5.75385174,1,0.8877
3.193081581,598,4,6.098680931,1,2,2.980910745,1,1.4247
5.285136286,416,4,5.490717802,10,0,4.520207557,1,1.4745
4.40847279,371,4,6.654502936,6,2,3.580731382,0,1.3596
1.074324817,558,3,7.093061317,4,0,1.160457908,1,1.4907
4.909417728,599,0,6.225165633,9,0,4.470896266,1,0.8066
8.853696617,588,2,6.472828028,4,0,1.685306417,1,1.2413
4.10433136,624,5,7.564185601,10,2,5.415754757,1,0.4288
4.034574967,389,6,7.491556716,6,3,7.557446517,1,1.164
6.432818122,578,2,7.170027672,7,0,4.413488069,0,1.3577
2.01968327,219,1,9.575815495,6,0,3.710981416,1,1.6582
11.833746,198,3,9.560237624,6,2,3.370868662,1,1.3375
7.534295692,339,3,8.028083392,5,0,8.9328261,1,1.8416
5.53347288,330,4,6.852783828,7,0,5.299979646,0,1.0102
6.206331945,396,2,5.830462821,0,0,3.123074397,1,2.432
5.624691633,510,2,6.152697404,3,3,6.284005939,1,0.8656
1.930856682,595,3,6.847679821,3,1,4.648026143,1,0.7743
1.856754659,435,0,7.105007582,1,2,4.531100921,1,1.4839
5.349654725,445,2,5.35820343,10,3,6.655348386,1,1.372
3.890717942,538,3,6.847530903,5,0,6.476854819,0,1.1505
6.938591578,578,4,9.55079875,5,0,2.802734079,1,1.3405
4.302359603,599,5,4.893855293,7,0,3.986627002,1,0.6684
5.007509208,246,3,7.220776691,3,2,3.083094545,0,1.609
4.344276594,492,1,8.041839266,1,3,6.290514494,1,1.6947
10.24454839,578,2,8.47299599,11,1,1.723094978,1,1.1002
4.015123104,362,6,5.828736312,7,4,1.6508936,0,0.8081
6.288297965,455,6,8.22492863,2,0,6.435827103,1,0.9833
5.201949358,317,2,6.077554943,8,0,1.296446304,0,1.9091
3.899644434,358,2,6.848221953,4,2,3.200310408,0,3.8079
6.074274952,366,2,6.471055532,2,2,4.80273255,1,0.8312
5.899608342,246,0,6.418384606,3,1,4.067779174,1,0.894
7.18851597,313,3,7.31791143,5,0,5.915246364,1,1.1076
0.505499299,348,3,9.359939176,9,0,5.854776096,0,1.0719
6.336458123,616,2,7.280329305,2,2,5.660524567,0,1.5103
7.602423133,560,0,6.155159954,5,0,3.781744944,0,1.6408
4.990172079,587,5,7.743155292,7,1,5.581317384,1,1.7544
3.673567084,358,2,6.015810125,5,2,2.444276395,0,1.8475
5.158709373,592,3,5.45737559,3,0,6.981027466,0,3.9229
5.296236439,519,4,6.769087236,3,2,5.375064148,0,2.2234
5.478776496,626,4,7.940171443,8,1,1.138944101,0,1.5693
4.211336069,593,2,3.787172801,11,2,2.365456387,1,2.0225
4.581551806,436,3,7.845486991,5,0,4.268618781,0,0.925
5.798979625,465,6,5.81716703,3,1,4.573767857,1,1.5263
3.313734132,580,1,10.25167358,8,0,3.735435212,1,0.8214
5.159024901,589,2,6.692682175,8,1,6.101033821,0,0.8565
4.915002461,481,2,5.725736227,8,0,6.174454779,1,1.4429
8.48042702,301,2,6.704875074,2,0,3.566377077,0,0.9258
4.871684063,488,1,4.861411271,2,0,8.250819319,1,1.5269
5.342323021,455,4,6.374903234,2,0,6.354323553,1,2.5827
5.146357733,603,3,5.654623399,5,0,4.889401778,1,2.1504
5.800001914,374,3,5.624001153,3,1,1.034576647,1,3.6984
6.736205956,398,5,7.493805441,6,1,8.706146315,1,1.0421
6.658946602,603,4,10.04430855,4,0,0.613379974,0,1.5003
4.989333291,519,4,6.672263748,8,0,1.947765877,1,2.4571
6.204604587,590,5,9.659471326,4,0,7.007090563,0,1.6483
5.149878949,278,1,8.29390511,3,1,4.059562906,0,0.8888
5.350130301,307,3,8.131387559,7,1,4.262089175,0,1.5373
5.761587046,601,5,9.63028598,1,0,4.779332544,0,1.4664
7.080313112,495,2,6.364741818,2,0,7.049853367,1,3.2696
2.22327195,389,3,7.233532731,3,0,5.352930154,0,1.6998
5.537825137,519,0,6.288264931,0,0,5.347480461,0,0.9405
6.18739803,347,6,6.335012874,4,0,4.756159078,0,1.7241
5.048579212,492,3,5.880076109,2,1,6.783707066,0,1.4949
5.040498168,465,2,6.189378877,5,0,3.915451869,1,3.8625
3.783648963,586,4,6.714778962,5,1,2.75677426,1,2.1003
4.760079937,597,2,7.470514007,4,2,2.144499949,1,0.8876
4.752842555,172,5,7.584809163,11,4,5.11249652,1,2.374
2.803934666,476,1,9.101098839,2,1,4.890277102,1,0.988
4.922409679,612,3,4.098363676,0,3,1.33924879,0,2.212
4.714100813,596,5,5.193664644,7,0,7.069132032,0,2.2786
5.370714373,615,2,7.513498816,4,1,4.303390205,0,1.6022
4.930373133,628,0,6.099714545,5,0,6.320330451,1,2.2542
4.408118643,455,1,4.461990676,3,1,4.603533045,1,0.9769
3.485390722,368,2,7.237441727,7,0,7.353593133,0,1.3879
5.66748591,545,4,6.353641587,3,2,2.023527902,1,1.0955
3.471611236,586,4,5.770778554,6,2,1.142436462,1,0.9634
4.262557012,598,1,6.716863619,9,1,2.998978759,1,0.9116
6.457720775,605,0,5.987084046,6,2,5.141099769,1,1.4528
5.337700532,494,3,6.373815286,7,0,7.420172368,1,1.1655
6.287575922,495,4,7.284048362,8,0,6.073396617,1,1.5829
3.43535774,359,5,9.794320948,1,0,5.960038976,0,2.4545
5.238207949,598,2,6.498469502,9,0,2.001557975,0,1.3844
3.896286437,267,6,6.424905745,2,1,5.212128529,0,2.8062
6.678391398,602,5,4.880718948,3,3,6.400995676,0,0.654
3.498330567,572,6,6.419890982,7,0,4.012083875,1,0.7541
4.823564998,403,3,5.689469904,5,0,6.076447896,0,2.2074
3.051954353,447,1,5.927020242,4,0,5.168089677,1,2.1406
2.488552652,290,2,7.098130737,6,1,3.664149366,1,1.0658
10.81078407,335,7,9.683463558,5,0,3.737953884,1,1.2902
5.3196276,628,1,7.67210916,1,1,4.868909638,0,1.8926
5.64310331,222,2,9.622183919,9,0,1.797644159,1,1.0006
8.18287137,581,4,5.802803605,9,0,5.953542891,1,1.9353
5.047593915,570,5,8.115071732,5,2,3.466439016,1,2.4322
5.500110559,601,3,3.104517269,6,1,2.722714136,0,1.7523
6.605492981,608,6,5.525672756,4,0,4.45707375,1,1.4437
5.424641247,423,3,6.963357379,2,2,7.583805771,0,1.3883
2.37845741,210,1,6.585360708,4,0,4.662567923,1,0.9204
3.199347469,47,4,7.194881508,8,0,4.85343708,1,1.5806
6.800951566,592,4,6.649910807,10,1,4.333197888,1,1.8278
6.199681539,274,2,6.633990973,4,0,4.778381383,1,1.5369
3.146051386,579,3,5.152362905,5,3,3.701566503,1,1.131
5.532112869,606,2,6.758397894,7,0,2.847315275,0,2.2435
6.031997334,277,6,6.607674986,7,1,4.392753361,1,1.8557
2.5662826,589,4,7.868900169,10,0,2.045924615,0,0.8625
5.167801751,594,6,5.663174307,5,0,2.11722043,1,1.1045
3.687666106,585,4,8.22480494,5,3,2.334252062,1,4.194
6.778493808,581,2,6.948430344,3,0,4.016282313,1,1.8671
6.425964096,312,1,6.657327983,3,0,2.604187035,0,1.5846
7.082870972,557,4,6.806180934,7,0,3.421738497,1,2.5719
4.856592912,531,5,10.01079118,2,1,4.051560742,1,1.0317
3.059117119,198,1,5.686924688,12,0,4.420796676,0,1.7521
6.195097912,521,2,8.206074391,8,1,5.974993219,0,0.9345
8.550659979,574,3,3.459012378,0,1,5.092428699,0,1.5916
7.20034294,620,2,7.064469601,4,0,3.196295037,1,1.9596
3.998345202,594,1,7.588856817,6,0,7.371152605,1,1.726
3.704764603,412,5,6.18496202,4,1,3.743067747,0,1.2455
6.754519452,556,1,7.103116989,5,0,5.695033269,0,1.5086
7.554590401,21,6,7.927191934,8,0,8.346359772,1,1.7054
9.293144051,371,3,6.712079282,7,0,3.82081914,0,1.8221
7.835065231,570,2,4.992462323,2,2,3.732008876,0,2.0481
10.7032439,408,4,6.497458948,3,3,3.76059051,1,2.5068
8.260979344,499,3,7.267860355,5,0,2.859815945,1,1.2212
6.496783405,594,6,9.121697783,7,0,3.73172156,1,1.4191
9.083041784,553,2,4.837750265,4,1,3.956411416,0,0.9862
3.695024219,532,4,8.348924019,6,0,3.698747262,0,2.1093
1.968402073,607,2,8.037378812,3,0,3.698432019,1,2.3873
6.927791801,570,0,6.170383552,4,1,3.496706358,1,0.9313
2.785985355,400,3,9.329296037,6,0,2.415210205,1,0.9297
6.614116456,552,1,4.471832373,2,0,2.086901844,1,1.6129
2.166175905,481,5,8.159895847,8,0,1.491850097,1,2.2645
5.966932302,599,0,7.72350484,2,0,4.857807725,1,4.0248
4.116997332,326,2,7.621546576,3,0,5.116158375,1,1.1193
1.991636201,583,3,8.056662321,7,2,3.900495304,0,1.0561
3.653895842,579,3,7.643972343,4,5,6.532633887,1,1.3737
2.018717521,592,4,3.673294032,12,0,1.499470807,1,1.7108
4.992936533,280,0,8.278312089,4,3,5.163696405,1,0.9835
5.013180908,594,6,5.609488124,0,0,4.196228172,1,2.0103
5.452357694,22,4,9.961574913,0,0,5.645159374,1,0.9963
6.409827698,573,3,4.923934207,5,0,5.478872739,1,1.1577
6.476848638,558,2,9.947495731,6,0,3.551370882,0,2.1877
3.572675463,563,4,9.73153399,4,2,3.185373511,0,1.1714
4.807268991,439,6,5.693856744,7,0,5.429195988,0,0.8102
5.960548302,245,2,5.755737095,3,0,1.634047232,1,1.0387
8.0034038,571,7,6.25301341,4,3,6.130551787,1,0.8942
3.856616602,608,1,6.809486221,7,1,4.605781525,1,1.0821
4.119332466,589,1,7.518519931,3,0,3.449637114,1,1.2517
7.036846837,476,5,5.339160409,9,0,4.638354765,0,1.8749
3.200296425,470,2,7.816566229,4,0,2.004256874,0,1.9206
6.57206261,532,3,3.805768009,6,0,4.183997353,1,2.7064
3.915441552,543,1,7.015829954,5,0,3.634429898,1,1.1747
6.215690921,439,2,9.880034874,7,0,2.779550641,0,1.9658
4.206842471,342,2,6.067981514,0,0,2.227496169,0,1.3488
4.551629704,605,3,5.495851555,5,0,5.214187699,0,1.602
2.808996165,282,4,4.02253242,2,1,3.754379267,0,1.32
5.062650421,275,1,4.860410673,5,5,1.355858422,1,1.1483
5.510530023,551,7,3.875442052,3,0,4.110021576,0,1.3044
7.931197117,423,4,8.119396577,6,2,6.176146082,0,1.4594
5.736734004,621,3,7.14343183,3,0,6.688960551,0,1.0153
5.428496003,609,4,8.058125358,0,0,1.162281571,1,2.1225
5.607679746,520,6,9.802664643,5,3,3.989570144,1,1.0172
7.201414866,381,4,6.817566186,2,0,4.086231701,0,1.309
7.541577883,340,3,5.715478199,3,0,3.488801659,0,1.2967
5.494866889,461,0,3.922118135,4,1,1.093335143,0,1.0365
4.13857609,581,6,4.810797485,1,0,4.888598496,1,1.0503
5.904596286,627,3,9.572186599,0,0,3.282898092,0,1.302
4.887831007,427,1,7.336461161,2,2,3.700191629,0,0.9783
6.487687977,581,3,6.157007848,4,0,0.865609748,1,1.7274
5.719260292,123,2,6.531620797,3,0,6.104325864,1,0.8323
6.429868228,587,2,5.494325875,9,1,6.134890954,0,1.7315
7.93737424,513,2,8.933982573,9,2,2.859699881,0,1.3743
5.150673798,476,1,7.164662889,0,3,3.028787156,1,0.9398
4.638489102,333,3,6.125508205,7,0,6.654237626,1,1.979
5.595995389,616,3,10.17205397,5,0,4.653949684,1,1.0568
8.321168804,565,4,6.542287044,5,1,3.720011771,0,1.8995
3.830272553,483,3,6.36222289,7,0,1.408986275,1,0.9687
4.151075661,617,2,7.765569726,9,2,6.239586829,1,1.0854
3.02957003,617,3,6.794112828,2,1,4.114178187,1,2.232
5.27777992,442,1,6.678104082,6,0,2.462740127,0,1.6096
4.139241003,496,1,7.541832479,3,3,4.306888851,1,1.584
1.539289154,575,1,6.404453505,4,1,7.638714218,1,1.157
7.834520706,615,2,6.403380765,5,1,4.745230444,1,1.5823
3.509289997,602,7,4.174159771,6,0,3.50129865,0,0.8363
4.63785611,607,7,9.858702681,3,3,4.346802848,1,1.8138
3.145110399,195,1,7.273014724,4,2,6.434743006,1,0.879
4.558800028,341,6,7.953359985,3,0,4.834968736,1,3.0841
7.507558189,123,3,3.768967797,0,4,4.385169544,0,2.7449
6.279457365,173,3,6.755953155,2,0,5.445988241,1,1.1451
5.575810153,592,4,7.659104621,5,1,4.674687233,1,2.184
4.973095446,260,3,5.287891586,8,0,7.069566498,1,2.141
3.600221915,296,4,6.827117818,8,0,6.766248359,1,1.0608
7.694024394,594,2,6.084593999,5,1,5.608635379,0,2.1373
4.637098925,361,3,6.753159926,6,0,7.685261574,1,0.7516
6.812446298,598,2,8.277931864,8,0,4.639391841,1,0.8484
5.852159995,397,1,9.72110969,4,0,3.131772842,0,1.2438
7.341053374,321,5,9.845382201,6,2,3.701963419,1,1.8093
3.712918512,299,7,7.560999472,4,0,4.047417572,1,1.802
2.712053597,595,1,9.303328787,6,0,8.718987417,1,1.8119
5.481916828,517,2,8.538993096,2,1,4.779069953,1,1.6177
9.129478936,598,1,6.948122791,10,0,3.545058815,1,1.4229
8.036541182,502,6,9.638137788,11,2,1.482574633,1,3.4199
7.847403644,607,4,8.680962714,2,0,6.92026521,0,1.358
4.233283988,589,1,8.524673577,3,0,0.920384165,0,1.6311
3.89398332,362,2,5.539504917,1,0,2.088143427,0,1.7071
2.80538097,388,2,8.81285867,6,0,4.850916974,1,1.0782
5.33185437,605,8,5.744929379,2,0,6.719803408,1,0.4571
7.29489216,580,2,7.568462084,7,2,4.667029957,1,1.4074
4.175551297,412,3,6.274799031,3,1,4.702284839,1,2.4483
5.07547943,470,3,4.774315488,0,2,1.982730562,1,1.6988
2.648397007,342,1,8.014931781,6,1,6.321998783,1,2.3795
6.955833339,270,2,4.488942639,2,0,6.04008906,1,1.5934
5.335750231,319,4,7.48792064,5,3,5.737735313,1,1.3569
4.610742757,460,7,3.900975248,10,3,5.675774235,1,1.32
8.077212002,223,2,6.40254659,6,0,4.397795265,0,1.6968
5.727562852,606,5,7.555799142,5,1,2.373964252,1,0.5658
5.615353525,567,2,9.811381776,8,0,6.937931958,1,2.2625
2.935321814,305,3,6.512936729,7,0,6.528475232,1,1.2582
2.401409657,170,2,7.030332145,3,0,3.544741148,0,2.1368
5.640255293,626,3,6.204909789,2,3,3.967626016,0,0.9057
3.395445795,412,4,5.065607765,11,0,6.84354552,0,1.6626
4.196562429,595,6,7.808133219,3,0,7.327203,0,1.7444
6.749570607,448,3,6.762996357,6,3,2.992748455,1,1.1231
0.761502339,558,3,6.439136882,4,1,6.828889151,0,0.5633
4.608977244,309,3,6.84026568,5,2,6.875691882,0,1.9418
4.717458967,270,5,3.998238695,6,1,2.572944679,0,1.5888
3.3803783,600,0,4.339260584,4,1,0.882563387,0,1.2687
7.300287869,366,4,7.599926921,6,0,7.53014241,0,2.6089
6.166329626,574,1,6.047903346,4,2,1.879340469,0,1.0333
6.568760865,563,7,6.595599098,10,3,4.161852732,1,2.1313
4.807975808,414,1,7.713846293,6,1,1.656251156,0,1.2567
4.818867896,572,1,7.228674312,6,0,2.649120221,1,1.2418
4.178578141,600,2,6.432179273,6,1,4.628489395,1,1.7026
5.162721284,596,4,5.929926152,4,0,1.844140392,0,3.0201
2.308339227,491,3,8.178958152,0,0,2.856766044,0,0.7611
5.314955972,346,2,5.745423912,0,0,4.969345257,0,1.4996
6.20869094,631,3,9.399345954,9,0,7.136543091,1,2.1782
6.17663518,83,3,5.594319534,4,0,5.208336037,0,0.6612
5.151147224,384,4,6.250338293,6,0,6.618042329,0,1.1538
3.718783004,346,1,6.81901828,5,0,6.335683695,1,2.2452
1.903938218,430,3,5.803520078,4,1,6.584272422,1,1.333
3.584107669,598,2,8.504481647,1,0,1.899293705,1,1.4415
3.349435363,530,1,7.423878725,5,0,6.570552476,1,2.4235
3.550957057,362,3,5.338820354,6,0,4.634308652,1,3.5623
7.11981566,597,3,7.775415149,2,0,6.517166354,1,2.0514
3.815665137,170,2,7.728577427,5,2,3.627112415,1,0.6961
4.641307764,513,2,6.137324038,8,1,5.488359652,1,1.5648
6.304906977,556,5,5.190411229,8,1,4.666392523,1,1.2831
9.049709095,455,6,3.173755932,6,0,4.60341813,1,1.9341
6.208633155,307,3,5.982018242,0,0,7.233138853,1,3.4291
7.693060218,445,0,7.669289207,3,2,6.371948474,0,1.6023
5.150542828,579,2,5.478022924,8,3,7.221390834,1,1.5859
5.460068646,419,1,5.412105752,5,0,4.485199936,0,1.8314
2.14612458,148,3,9.620813263,5,0,3.586966129,1,1.418
9.42427274,314,2,5.306333575,3,0,2.128396547,1,3.9172
3.077955872,293,1,4.399637126,6,0,5.010618049,1,1.6248
6.99435846,261,2,7.680261559,5,3,3.707155205,0,1.5102
5.352428484,484,1,5.151844556,8,1,6.464800769,0,1.8392
2.844879955,598,1,7.218208495,8,1,4.464256515,1,0.76
6.867964147,485,4,6.076686018,3,1,2.077782485,0,1.6719
3.128170208,298,3,7.715666368,0,0,4.1936766,1,1.5043
4.620056967,424,2,7.402476604,5,1,6.915697291,0,2.1996
2.514130211,455,4,8.178009151,6,1,6.940654881,0,1.7261
4.596137034,158,0,9.712704056,2,0,4.167932451,0,1.7721
3.400400617,458,4,6.14133334,4,0,4.37884868,0,1.5401
3.460156478,395,3,9.861765709,6,0,2.477506727,0,1.2496
8.232773556,527,0,8.030883285,1,2,6.449778352,1,2.4016
0.842434005,290,2,8.28902175,5,2,5.370254479,1,1.2987
9.554784479,383,4,8.652494994,8,1,3.462128093,1,0.834
5.738030196,620,3,4.863686474,7,0,3.252510133,0,1.5127
2.605929314,237,2,10.1421044,3,0,4.03728717,1,0.9827
2.549504764,306,1,7.787082634,3,2,5.908807098,1,1.7419
6.200297332,568,6,10.23403515,2,2,0.77312479,0,0.744
9.236512224,535,5,7.919602474,3,2,5.585078731,1,1.188
5.342154116,405,8,2.889101424,3,2,5.077611767,1,1.4026
7.685856906,226,3,7.46322126,7,0,1.934952996,1,1.5413
5.341318265,601,3,6.09566316,7,0,6.490061644,0,1.1269
4.707447453,306,2,7.902831977,5,1,4.198231096,0,2.5849
6.932591765,591,2,6.98015064,10,2,1.295858921,1,1.2103
8.237273554,157,1,5.460391229,6,0,3.929978239,1,1.4727
5.442442194,537,1,9.373733488,3,1,3.234294893,1,0.7159
3.116341716,435,2,7.133113752,11,0,3.538094167,1,1.9304
4.267863853,471,4,6.672340927,0,1,1.580668709,0,2.1679
5.379241974,590,2,6.406231736,6,1,4.934467997,1,1.1954
3.486554134,601,0,9.049668103,3,4,4.318064038,0,3.4676
5.605923751,430,4,7.375243244,3,0,2.773060819,1,1.9158
4.078265779,545,3,5.311812637,6,1,2.103495257,0,2.2147
0.942052752,541,4,4.492918015,0,1,2.203371424,1,1.7096
2.967306977,447,2,5.191482538,3,0,7.556215206,1,1.0136
6.500702912,397,4,9.282624118,5,0,1.85760555,0,2.3179
2.740821605,584,5,9.332282076,10,0,3.033205487,1,1.6951
3.556020626,364,2,7.607284311,6,0,7.462491388,1,2.2708
3.622497113,449,3,7.115440915,3,2,2.698542358,1,1.5871
10.29294499,345,4,7.217338103,3,0,1.093772161,0,1.5109
5.767591718,596,3,6.44925908,5,3,6.564618444,1,1.0613
2.805683685,368,2,6.615667767,1,0,6.490750852,0,0.9497
3.279645993,260,3,6.036470785,3,0,6.799101753,1,1.7272
0.792209678,171,1,6.898003072,2,0,5.944430717,0,1.8981
5.73606828,621,4,6.757482453,8,0,2.514249956,0,1.0556
3.961285604,484,2,9.182257527,6,2,3.735269981,1,1.5501
3.414358507,333,4,7.727133755,7,0,3.82981575,1,1.2226
6.406415524,122,4,9.033707251,3,1,4.906094136,1,1.7488
5.443244529,615,1,7.922977372,5,0,2.899420085,0,2.2072
3.147974064,513,4,6.595730577,5,0,7.041564815,0,1.0171
8.415961666,332,4,6.045202054,5,0,1.625615422,0,1.5167
2.273205168,600,3,7.486517036,2,2,5.810943812,1,1.6634
5.728648794,585,1,6.699740284,7,0,1.977285752,1,0.9302
2.161066761,583,7,8.42587703,4,1,4.839850299,0,2.5723
4.023831148,347,4,4.131763265,2,2,2.387474623,0,4.0133
6.005970174,520,5,6.429080777,4,2,3.780496665,1,0.7526
5.466951834,340,3,6.573865765,3,0,5.713687059,1,0.6448
5.677773414,488,3,7.223647102,6,2,4.679147635,1,0.7601
5.818395834,533,2,7.285021508,4,2,3.744414325,1,2.158
1.429861719,341,3,6.94091321,5,0,6.888834238,1,2.7649
4.573001202,237,3,7.508656163,3,0,4.668451466,0,1.0889
2.45083463,270,5,5.662437284,8,1,5.012792453,1,0.8742
6.223344244,608,1,5.652236416,5,1,9.054602251,1,2.3814
4.264935657,170,6,7.480841382,10,2,5.891912015,1,1.076
6.535450722,135,7,6.344373613,4,0,6.265467737,1,1.1895
3.224603465,624,3,5.975194008,5,1,6.84195658,1,1.0401
8.41476293,596,7,9.133425837,4,1,6.711459185,1,1.6999
6.022532159,613,1,8.919805434,5,2,5.268143205,1,1.8688
4.895242298,477,6,7.182230739,10,0,5.439409783,1,0.6829
8.039520508,611,2,7.401218519,8,1,3.225867182,0,1.6535
5.613036432,318,2,3.325611908,4,1,2.070204241,1,1.0601
3.117020591,387,3,5.739767052,3,0,6.460466237,1,2.046
1.850842433,260,2,5.83664015,0,0,3.944840324,1,3.0846
1.343740804,159,3,9.008890779,8,0,7.300798721,0,1.1216
4.919757861,385,7,4.833018777,0,1,4.312800778,0,1.6665
3.707964259,300,4,5.886959675,4,0,7.278871338,1,1.5302
2.054972371,222,1,4.447957791,4,0,3.839987989,1,1.6091
5.855094439,573,1,6.617874032,4,1,2.310331387,0,0.8703
6.470331932,335,3,5.172096829,5,0,1.803820003,0,1.5502
5.185069809,589,1,5.824037001,6,1,4.739457454,1,1.6759
7.756864085,388,7,9.301175305,3,1,2.333824396,1,2.5982
7.900487733,280,4,4.160550082,9,0,6.998355358,1,1.3524
8.173796238,586,2,6.552758919,6,1,4.891607402,0,4.4021
5.030610406,607,1,7.816457859,1,2,2.135547503,1,2.0725
5.722079653,441,2,7.832871611,6,0,4.905519231,0,2.6392
5.416938328,614,4,7.715260235,7,2,6.466252088,1,1.7771
6.203618844,205,3,6.888788375,1,0,6.464662075,0,4.6854
7.299895654,381,6,6.856190894,7,0,6.065376623,0,1.2475
5.209640092,605,3,9.507233408,4,1,2.612182086,1,1.2765
3.343872062,314,4,7.404553385,3,1,7.056702329,1,3.6271
3.395037731,535,2,7.237978441,6,0,4.062555835,1,1.3475
